SOUID,    DATE,   RR, Q_RR
913388,20190123,   50,    0
913388,20190124,   19,    0
913388,20190125,  120,    0
913388,20190126,    4,    0
913388,20190127,    0,    0
913388,20190128,    0,    0
913388,20190129,  170,    0
913388,20190130,   10,    0
913388,20190131,    4,    0
913388,20190201,    1,    0
913388,20190202,    0,    0
913388,20190203,    2,    0
913388,20190204,    6,    0
913388,20190205,    0,    0
913388,20190206,    0,    0
913388,20190207,    0,    0
913388,20190208,    0,    0
913388,20190209,    0,    0
913388,20190210,    0,    0
913388,20190211,  102,    0
913388,20190212,   30,    0
913388,20190213,    0,    0
913388,20190214,    0,    0
913388,20190215,    0,    0
913388,20190216,    0,    0
913388,20190217,    0,    0
913388,20190218,    0,    0
913388,20190219,    0,    0
913388,20190220,    0,    0
913388,20190221,    0,    0
913388,20190222,  120,    0
913388,20190223,    0,    0
913388,20190224,    3,    0
913388,20190225,    0,    0
913388,20190226,    0,    0
913388,20190227,    0,    0
913388,20190228,    0,    0
913388,20190301,    0,    0
913388,20190302,    0,    0
913388,20190303,    0,    0
913388,20190304,    0,    0
913388,20190305,   30,    0
913388,20190306,    0,    0
913388,20190307,    0,    0
913388,20190308,    0,    0
913388,20190309,    0,    0
913388,20190310,    0,    0
913388,20190311,   90,    0
913388,20190312,    0,    0
913388,20190313,    0,    0
913388,20190314,    1,    0
913388,20190315,    1,    0
913388,20190316,    0,    0
913388,20190317,    0,    0
913388,20190318,    0,    0
913388,20190319,    0,    0
913388,20190320,    0,    0
913388,20190321,    0,    0
913388,20190322,    0,    0
913388,20190323,    0,    0
913388,20190324,    0,    0
913388,20190325,    0,    0
913388,20190326,    0,    0
913388,20190327,    0,    0
913388,20190328,    0,    0
913388,20190329,    0,    0
913388,20190330,    0,    0
913388,20190331,    0,    0
913388,20190401,    0,    0
913388,20190402,    0,    0
913388,20190403,    1,    0
913388,20190404,    0,    0
913388,20190405,    0,    0
913388,20190406,    0,    0
913388,20190407,    0,    0
913388,20190408,  150,    0
913388,20190409,    2,    0
913388,20190410,-9999,    9
913388,20190411,    1,    0
913388,20190412,   23,    0
913388,20190413,    0,    0
913388,20190414,    0,    0
913388,20190415,    0,    0
913388,20190416,    0,    0
913388,20190417,    0,    0
913388,20190418,    2,    0
913388,20190419,    0,    0
913388,20190420,    0,    0
913388,20190421,    0,    0
913388,20190422,  120,    0
913388,20190423,    0,    0
913388,20190424,    0,    0
913388,20190425,    0,    0
913388,20190426,    0,    0
913388,20190427,   40,    0
913388,20190428,    0,    0
913388,20190429,    6,    0
913388,20190430,   70,    0
913388,20190501,    1,    0
913388,20190502,    0,    0
913388,20190503,    0,    0
913388,20190504,   20,    0
913388,20190505,   30,    0
913388,20190506,   22,    0
913388,20190507,    2,    0
913388,20190508,    0,    0
913388,20190509,   90,    0
913388,20190510,    0,    0
913388,20190511,    0,    0
913388,20190512,   80,    0
913388,20190513,  110,    0
913388,20190514,  300,    0
913388,20190515,    0,    0
913388,20190516,   50,    0
913388,20190517,    0,    0
913388,20190518,   30,    0
913388,20190519,    2,    0
913388,20190520,   21,    0
913388,20190521,    0,    0
913388,20190522,   50,    0
913388,20190523,    4,    0
913388,20190524,   10,    0
913388,20190525,    0,    0
913388,20190526,    0,    0
913388,20190527,    0,    0
913388,20190528,   31,    0
913388,20190529,   80,    0
913388,20190530,    2,    0
913388,20190531,    3,    0
913388,20190601,    2,    0
913388,20190602,  140,    0
913388,20190603,   90,    0
913388,20190604,    5,    0
913388,20190605,    0,    0
913388,20190606,    0,    0
913388,20190607,    0,    0
913388,20190608,    0,    0
913388,20190609,    0,    0
913388,20190610,    0,    0
913388,20190611,    1,    0
913388,20190612,    0,    0
913388,20190613,    0,    0
913388,20190614,    0,    0
913388,20190615,    0,    0
913388,20190616,    0,    0
913388,20190617,    0,    0
913388,20190618,    0,    0
913388,20190619,    8,    0
913388,20190620,    0,    0
913388,20190621,    0,    0
913388,20190622,    0,    0
913388,20190623,    7,    0
913388,20190624,    6,    0
913388,20190625,   20,    0
913388,20190626,    0,    0
913388,20190627,    0,    0
913388,20190628,    0,    0
913388,20190629,    0,    0
913388,20190630,    0,    0
913388,20190701,    0,    0
913388,20190702,    0,    0
913388,20190703,    0,    0
913388,20190704,    0,    0
913388,20190705,    0,    0
913388,20190706,    0,    0
913388,20190707,   10,    0
913388,20190708,   20,    0
913388,20190709,   50,    0
913388,20190710,    6,    0
913388,20190711,    0,    0
913388,20190712,    0,    0
913388,20190713,    8,    0
913388,20190714,    0,    0
913388,20190715,    2,    0
913388,20190716,    0,    0
913388,20190717,    0,    0
913388,20190718,    0,    0
913388,20190719,   40,    0
913388,20190720,    0,    0
913388,20190721,    0,    0
913388,20190722,    0,    0
913388,20190723,    0,    0
913388,20190724,    0,    0
913388,20190725,    0,    0
913388,20190726,   20,    0
913388,20190727,    0,    0
913388,20190728,  210,    0
913388,20190729,  450,    0
913388,20190730,    0,    0
913388,20190731,    0,    0
913388,20190801,    0,    0
913388,20190802,  120,    0
913388,20190803,    0,    0
913388,20190804,    0,    0
913388,20190805,    0,    0
913388,20190806,    0,    0
913388,20190807,    0,    0
913388,20190808,    0,    0
913388,20190809,    0,    0
913388,20190810,    0,    0
913388,20190811,    0,    0
913388,20190812,    0,    0
913388,20190813,    0,    0
913388,20190814,   27,    0
913388,20190815,    2,    0
913388,20190816,    0,    0
913388,20190817,    0,    0
913388,20190818,    0,    0
913388,20190819,    0,    0
913388,20190820,    0,    0
913388,20190821,    0,    0
913388,20190822,    0,    0
913388,20190823,    0,    0
913388,20190824,  150,    0
913388,20190825,   20,    0
913388,20190826,    0,    0
913388,20190827,    0,    0
913388,20190828,    0,    0
913388,20190829,    0,    0
913388,20190830,    0,    0
913388,20190831,    0,    0
913388,20190901,    0,    0
913388,20190902,    0,    0
913388,20190903,    0,    0
913388,20190904,    0,    0
913388,20190905,    0,    0
913388,20190906,    0,    0
913388,20190907,    0,    0
913388,20190908,-9999,    9
913388,20190909,    2,    0
913388,20190910,    0,    0
913388,20190911,    0,    0
913388,20190912,    0,    0
913388,20190913,    0,    0
913388,20190914,    0,    0
913388,20190915,    0,    0
913388,20190916,    0,    0
913388,20190917,    0,    0
913388,20190918,    2,    0
913388,20190919,    8,    0
913388,20190920,    0,    0
913388,20190921,    0,    0
913388,20190922,    0,    0
913388,20190923,   35,    0
913388,20190924,   90,    0
913388,20190925,    0,    0
913388,20190926,   60,    0
913388,20190927,    0,    0
913388,20190928,    0,    0
913388,20190929,    0,    0
913388,20190930,    0,    0
913388,20191001,    0,    0
913388,20191002,    9,    0
913388,20191003,   22,    0
913388,20191004,    0,    0
913388,20191005,   12,    0
913388,20191006,-9999,    9
913388,20191007,    0,    0
913388,20191008,    0,    0
913388,20191009,    0,    0
913388,20191010,    1,    0
913388,20191011,    0,    0
913388,20191012,    0,    0
913388,20191013,    0,    0
913388,20191014,    0,    0
913388,20191015,    0,    0
913388,20191016,    0,    0
913388,20191017,    0,    0
913388,20191018,    0,    0
913388,20191019,    0,    0
913388,20191020,    0,    0
913388,20191021,    0,    0
913388,20191022,    0,    0
913388,20191023,    0,    0
913388,20191024,    0,    0
913388,20191025,    0,    0
913388,20191026,    0,    0
913388,20191027,    0,    0
913388,20191028,    0,    0
913388,20191029,    0,    0
913388,20191030,    0,    0
913388,20191031,    0,    0
913388,20191101,    0,    0
913388,20191102,    0,    0
913388,20191103,    0,    0
913388,20191104,    0,    0
913388,20191105,    0,    0
913388,20191106,   70,    0
913388,20191107,  100,    0
913388,20191108,    0,    0
913388,20191109,    9,    0
913388,20191110,   10,    0
913388,20191111,    0,    0
913388,20191112,   60,    0
913388,20191113,    0,    0
913388,20191114,    0,    0
913388,20191115,    0,    0
913388,20191116,    0,    0
913388,20191117,    0,    0
913388,20191118,    0,    0
913388,20191119,    0,    0
913388,20191120,   38,    0
913388,20191121,    0,    0
913388,20191122,    0,    0
913388,20191123,    0,    0
913388,20191124,    0,    0
913388,20191125,    0,    0
913388,20191126,    0,    0
913388,20191127,   10,    0
913388,20191128,   61,    0
913388,20191129,   61,    0
913388,20191130,   50,    0
913388,20191201,    0,    0
913388,20191202,   22,    0
913388,20191203,   30,    0
913388,20191204,    0,    0
913388,20191205,    0,    0
913388,20191206,    3,    0
913388,20191207,   11,    0
913388,20191208,    0,    0
913388,20191209,    0,    0
913388,20191210,    0,    0
913388,20191211,    0,    0
913388,20191212,    3,    0
913388,20191213,    0,    0
913388,20191214,    0,    0
913388,20191215,    0,    0
913388,20191216,    0,    0
913388,20191217,    0,    0
913388,20191218,    0,    0
913388,20191219,    0,    0
913388,20191220,    0,    0
913388,20191221,    0,    0
913388,20191222,   48,    0
913388,20191223,  120,    0
913388,20191224,   25,    0
913388,20191225,   60,    0
913388,20191226,   15,    0
913388,20191227,   20,    0
913388,20191228,    6,    0
913388,20191229,   13,    0
913388,20191230,    0,    0
913388,20191231,    0,    0
913388,20200101,    0,    0
913388,20200102,-9999,    9
913388,20200103,    0,    0
913388,20200104,    4,    0
913388,20200105,    3,    0
913388,20200106,    0,    0
913388,20200107,    0,    0
913388,20200108,    0,    0
913388,20200109,    0,    0
913388,20200110,    0,    0
913388,20200111,    0,    0
913388,20200112,    0,    0
913388,20200113,    0,    0
913388,20200114,    0,    0
913388,20200115,    0,    0
913388,20200116,    0,    0
913388,20200117,    0,    0
913388,20200118,    0,    0
913388,20200119,-9999,    9
913388,20200120,    0,    0
913388,20200121,    0,    0
913388,20200122,    0,    0
913388,20200123,    0,    0
913388,20200124,    0,    0
913388,20200125,    0,    0
913388,20200126,   20,    0
913388,20200127,   40,    0
913388,20200128,   80,    0
913388,20200129,   30,    0
913388,20200130,    0,    0
913388,20200131,    0,    0
913388,20200201,    0,    0
913388,20200202,    1,    0
913388,20200203,    0,    0
913388,20200204,  120,    0
913388,20200205,   60,    0
913388,20200206,    5,    0
913388,20200207,    0,    0
913388,20200208,    0,    0
913388,20200209,    0,    0
913388,20200210,    5,    0
913388,20200211,   47,    0
913388,20200212,    0,    0
913388,20200213,    0,    0
913388,20200214,   37,    0
913388,20200215,-9999,    9
913388,20200216,    0,    0
913388,20200217,    0,    0
913388,20200218,    0,    0
913388,20200219,    9,    0
913388,20200220,   20,    0
913388,20200221,    9,    0
913388,20200222,    0,    0
913388,20200223,    0,    0
913388,20200224,    0,    0
913388,20200225,    0,    0
913388,20200226,    4,    0
913388,20200227,    3,    0
913388,20200228,  117,    0
913388,20200229,    0,    0
913388,20200301,    0,    0
913388,20200302,    0,    0
913388,20200303,   60,    0
913388,20200304,  170,    0
913388,20200305,    0,    0
913388,20200306,    2,    0
913388,20200307,  150,    0
913388,20200308,    6,    0
913388,20200309,   99,    0
913388,20200310,   80,    0
913388,20200311,    0,    0
913388,20200312,    0,    0
913388,20200313,    0,    0
913388,20200314,    4,    0
913388,20200315,   40,    0
913388,20200316,    0,    0
913388,20200317,    0,    0
913388,20200318,    0,    0
913388,20200319,    0,    0
913388,20200320,    0,    0
913388,20200321,    0,    0
913388,20200322,    0,    0
913388,20200323,   70,    0
913388,20200324,   32,    0
913388,20200325,    0,    0
913388,20200326,    0,    0
913388,20200327,    0,    0
913388,20200328,    0,    0
913388,20200329,    0,    0
913388,20200330,    0,    0
913388,20200331,   20,    0
913388,20200401,   24,    0
913388,20200402,    0,    0
913388,20200403,    0,    0
913388,20200404,    0,    0
913388,20200405,    0,    0
913388,20200406,    0,    0
913388,20200407,    0,    0
913388,20200408,    0,    0
913388,20200409,    0,    0
913388,20200410,    0,    0
913388,20200411,    0,    0
913388,20200412,    0,    0
913388,20200413,    0,    0
913388,20200414,   50,    0
913388,20200415,    0,    0
913388,20200416,    0,    0
913388,20200417,    0,    0
913388,20200418,    0,    0
913388,20200419,    0,    0
913388,20200420,   50,    0
913388,20200421,   58,    0
913388,20200422,    0,    0
913388,20200423,    0,    0
913388,20200424,    0,    0
913388,20200425,    4,    0
913388,20200426,    0,    0
913388,20200427,    0,    0
913388,20200428,    0,    0
913388,20200429,    2,    0
913388,20200430,   70,    0
913388,20200501,  160,    0
913388,20200502,  170,    0
913388,20200503,    1,    0
913388,20200504,    0,    0
913388,20200505,-9999,    9
913388,20200506,-9999,    9
913388,20200507,-9999,    9
913388,20200508,    0,    0
913388,20200509,    0,    0
913388,20200510,    0,    0
913388,20200511,    0,    0
913388,20200512,   20,    0
913388,20200513,    0,    0
913388,20200514,    0,    0
913388,20200515,    0,    0
913388,20200516,    0,    0
913388,20200517,    0,    0
913388,20200518,    0,    0
913388,20200519,    0,    0
913388,20200520,    9,    0
913388,20200521,   90,    0
913388,20200522,    0,    0
913388,20200523,    0,    0
913388,20200524,   40,    0
913388,20200525,   40,    0
913388,20200526,    8,    0
913388,20200527,    0,    0
913388,20200528,    0,    0
913388,20200529,    0,    0
913388,20200530,   40,    0
913388,20200531,    0,    0
913388,20200601,    3,    0
913388,20200602,   20,    0
913388,20200603,    6,    0
913388,20200604,-9999,    9
913388,20200605,   20,    0
913388,20200606,   40,    0
913388,20200607,    2,    0
913388,20200608,    0,    0
913388,20200609,  190,    0
913388,20200610,   25,    0
913388,20200611,    7,    0
913388,20200612,   20,    0
913388,20200613,    0,    0
913388,20200614,   10,    0
913388,20200615,  680,    0
913388,20200616,   35,    0
913388,20200617,   60,    0
913388,20200618,   20,    0
913388,20200619,    0,    0
913388,20200620,    1,    0
913388,20200621,   70,    0
913388,20200622,  240,    0
913388,20200623,  410,    0
913388,20200624,   20,    0
913388,20200625,    0,    0
913388,20200626,    0,    0
913388,20200627,    0,    0
913388,20200628,    0,    0
913388,20200629,    0,    0
913388,20200630,    0,    0
913388,20200701,    0,    0
913388,20200702,   50,    0
913388,20200703,    0,    0
913388,20200704,    0,    0
913388,20200705,    0,    0
913388,20200706,    0,    0
913388,20200707,    0,    0
913388,20200708,    0,    0
913388,20200709,    0,    0
913388,20200710,    0,    0
913388,20200711,    0,    0
913388,20200712,    0,    0
913388,20200713,    0,    0
913388,20200714,    0,    0
913388,20200715,    0,    0
913388,20200716,    0,    0
913388,20200717,  301,    0
913388,20200718,   30,    0
913388,20200719,    0,    0
913388,20200720,    0,    0
913388,20200721,    0,    0
913388,20200722,    0,    0
913388,20200723,  310,    0
913388,20200724,    0,    0
913388,20200725,   80,    0
913388,20200726,    0,    0
913388,20200727,    0,    0
913388,20200728,    0,    0
913388,20200729,    0,    0
913388,20200730,    0,    0
913388,20200731,    1,    0
913388,20200801,    0,    0
913388,20200802,    0,    0
913388,20200803,    0,    0
913388,20200804,   98,    0
913388,20200805,  233,    0
913388,20200806,    2,    0
913388,20200807,   60,    0
913388,20200808,   70,    0
913388,20200809,    0,    0
913388,20200810,    0,    0
913388,20200811,    0,    0
913388,20200812,    0,    0
913388,20200813,    0,    0
913388,20200814,    0,    0
913388,20200815,   70,    0
913388,20200816,    1,    0
913388,20200817,    3,    0
913388,20200818,   90,    0
913388,20200819,    5,    0
913388,20200820,    0,    0
913388,20200821,    0,    0
913388,20200822,    0,    0
913388,20200823,    0,    0
913388,20200824,    0,    0
913388,20200825,  150,    0
913388,20200826,    0,    0
913388,20200827,    0,    0
913388,20200828,    0,    0
913388,20200829,    0,    0
913388,20200830,    0,    0
913388,20200831,    0,    0
913388,20200901,    0,    0
913388,20200902,    0,    0
913388,20200903,    0,    0
913388,20200904,    0,    0
913388,20200905,    0,    0
913388,20200906,    0,    0
913388,20200907,    0,    0
913388,20200908,    0,    0
913388,20200909,    0,    0
913388,20200910,    0,    0
913388,20200911,    0,    0
913388,20200912,    0,    0
913388,20200913,    0,    0
913388,20200914,    0,    0
913388,20200915,    0,    0
913388,20200916,    0,    0
913388,20200917,    0,    0
913388,20200918,    0,    0
913388,20200919,    0,    0
913388,20200920,    0,    0
913388,20200921,    0,    0
913388,20200922,    0,    0
913388,20200923,    1,    0
913388,20200924,   20,    0
913388,20200925,  170,    0
913388,20200926,   50,    0
913388,20200927,    0,    0
913388,20200928,   40,    0
913388,20200929,   31,    0
913388,20200930,    1,    0
913388,20201001,   10,    0
913388,20201002,    0,    0
913388,20201003,    0,    0
913388,20201004,    0,    0
913388,20201005,  130,    0
913388,20201006,   20,    0
913388,20201007,  190,    0
913388,20201008,   21,    0
913388,20201009,    0,    0
913388,20201010,-9999,    9
913388,20201011,    0,    0
913388,20201012,  252,    0
913388,20201013,   20,    0
913388,20201014,    0,    0
913388,20201015,   60,    0
913388,20201016,    9,    0
913388,20201017,   30,    0
913388,20201018,    0,    0
913388,20201019,    0,    0
913388,20201020,    0,    0
913388,20201021,    0,    0
913388,20201022,    0,    0
913388,20201023,    0,    0
913388,20201024,   80,    0
913388,20201025,   50,    0
913388,20201026,    0,    0
913388,20201027,    0,    0
913388,20201028,    0,    0
913388,20201029,   20,    0
913388,20201030,    0,    0
913388,20201031,    4,    0
913388,20201101,    0,    0
913388,20201102,    5,    0
913388,20201103,    0,    0
913388,20201104,    0,    0
913388,20201105,    0,    0
913388,20201106,    0,    0
913388,20201107,    0,    0
913388,20201108,    0,    0
913388,20201109,    0,    0
913388,20201110,    0,    0
913388,20201111,    0,    0
913388,20201112,    0,    0
913388,20201113,    6,    0
913388,20201114,    0,    0
913388,20201115,    0,    0
913388,20201116,    0,    0
913388,20201117,    2,    0
913388,20201118,    0,    0
913388,20201119,    0,    0
913388,20201120,    6,    0
913388,20201121,    5,    0
913388,20201122,    0,    0
913388,20201123,    0,    0
913388,20201124,    0,    0
913388,20201125,    0,    0
913388,20201126,    0,    0
913388,20201127,    0,    0
913388,20201128,    0,    0
913388,20201129,    0,    0
913388,20201130,    0,    0
913388,20201201,    0,    0
913388,20201202,    0,    0
913388,20201203,    0,    0
913388,20201204,    0,    0
913388,20201205,    0,    0
913388,20201206,    0,    0
913388,20201207,  120,    0
913388,20201208,    0,    0
913388,20201209,   13,    0
913388,20201210,    0,    0
913388,20201211,    0,    0
913388,20201212,    0,    0
913388,20201213,    0,    0
913388,20201214,    0,    0
913388,20201215,    0,    0
913388,20201216,    0,    0
913388,20201217,    1,    0
913388,20201218,    0,    0
913388,20201219,    0,    0
913388,20201220,    0,    0
913388,20201221,    0,    0
913388,20201222,    0,    0
913388,20201223,    0,    0
913388,20201224,    0,    0
913388,20201225,  120,    0
913388,20201226,  240,    0
913388,20201227,   80,    0
913388,20201228,-9999,    9
913388,20201229,   32,    0
913388,20201230,    3,    0
100814,20201231,    0,    0
100814,20210101,    0,    0
100814,20210102,    8,    0
100814,20210103,   12,    0
100814,20210104,  211,    0
100814,20210105,    0,    0
100814,20210106,   46,    0
100814,20210107,  135,    0
100814,20210108,  209,    0
100814,20210109,   46,    0
100814,20210110,  516,    0
100814,20210111,    3,    0
100814,20210112,    0,    0
100814,20210113,    6,    0
100814,20210114,   71,    0
100814,20210115,    3,    0
100814,20210116,   12,    0
100814,20210117,   14,    0
100814,20210118,    4,    0
100814,20210119,    0,    0
100814,20210120,    0,    0
100814,20210121,    0,    0
100814,20210122,    0,    0
100814,20210123,   12,    0
100814,20210124,   10,    0
100814,20210125,  134,    0
100814,20210126,   35,    0
100814,20210127,    9,    0
100814,20210128,    7,    0
100814,20210129,  316,    0
100814,20210130,    0,    0
100814,20210131,   15,    0
100814,20210201,   19,    0
100814,20210202,    4,    0
100814,20210203,    0,    0
100814,20210204,    0,    0
100814,20210205,    0,    0
100814,20210206,    0,    0
100814,20210207,    0,    0
100814,20210208,    0,    0
100814,20210209,    6,    0
100814,20210210,   19,    0
100814,20210211,  140,    0
100814,20210212,    0,    0
100814,20210213,    7,    0
100814,20210214,    0,    0
100814,20210215,    0,    0
100814,20210216,    0,    0
100814,20210217,   16,    0
100814,20210218,    0,    0
100814,20210219,    3,    0
100814,20210220,   57,    0
100814,20210221,    0,    0
100814,20210222,    0,    0
100814,20210223,    0,    0
100814,20210224,    0,    0
100814,20210225,    0,    0
100814,20210226,    0,    0
100814,20210227,    0,    0
100814,20210228,    0,    0
100814,20210301,    0,    0
100814,20210302,    0,    0
100814,20210303,    0,    0
100814,20210304,    0,    0
100814,20210305,    0,    0
100814,20210306,    0,    0
100814,20210307,    0,    0
100814,20210308,    0,    0
100814,20210309,  145,    0
100814,20210310,   93,    0
100814,20210311,    0,    0
100814,20210312,    0,    0
100814,20210313,   13,    0
100814,20210314,    0,    0
100814,20210315,  148,    0
100814,20210316,   19,    0
100814,20210317,    6,    0
100814,20210318,    3,    0
100814,20210319,    0,    0
100814,20210320,   22,    0
100814,20210321,  107,    0
100814,20210322,   41,    0
100814,20210323,    0,    0
100814,20210324,    0,    0
100814,20210325,    0,    0
100814,20210326,    0,    0
100814,20210327,    0,    0
100814,20210328,    0,    0
100814,20210329,    0,    0
100814,20210330,    0,    0
100814,20210331,    0,    0
100814,20210401,    0,    0
100814,20210402,   35,    0
100814,20210403,   34,    0
100814,20210404,    2,    0
100814,20210405,    0,    0
100814,20210406,   20,    0
100814,20210407,    0,    0
100814,20210408,    0,    0
100814,20210409,    0,    0
100814,20210410,    0,    0
100814,20210411,    0,    0
100814,20210412,    1,    0
100814,20210413,   27,    0
100814,20210414,    2,    0
100814,20210415,    0,    0
100814,20210416,    0,    0
100814,20210417,  102,    0
100814,20210418,   12,    0
100814,20210419,   69,    0
100814,20210420,   59,    0
100814,20210421,    5,    0
100814,20210422,   18,    0
100814,20210423,    0,    0
100814,20210424,    0,    0
100814,20210425,    0,    0
100814,20210426,    0,    0
100814,20210427,   10,    0
100814,20210428,    0,    0
100814,20210429,    0,    0
100814,20210430,    0,    0
100814,20210501,    1,    0
100814,20210502,    0,    0
100814,20210503,    0,    0
100814,20210504,    0,    0
100814,20210505,    0,    0
100814,20210506,    0,    0
100814,20210507,    0,    0
100814,20210508,    0,    0
100814,20210509,    0,    0
100814,20210510,    0,    0
100814,20210511,    0,    0
100814,20210512,    9,    0
100814,20210513,   10,    0
100814,20210514,   40,    0
100814,20210515,    0,    0
100814,20210516,    3,    0
100814,20210517,   55,    0
100814,20210518,    0,    0
100814,20210519,  105,    0
100814,20210520,   23,    0
100814,20210521,    0,    0
100814,20210522,    0,    0
100814,20210523,    0,    0
100814,20210524,    0,    0
100814,20210525,    0,    0
100814,20210526,    0,    0
100814,20210527,   26,    0
100814,20210528,   11,    0
100814,20210529,    0,    0
100814,20210530,   11,    0
100814,20210531,   33,    0
100814,20210601,   43,    0
100814,20210602,    0,    0
100814,20210603,    0,    0
100814,20210604,    0,    0
100814,20210605,    0,    0
100814,20210606,    0,    0
100814,20210607,    0,    0
100814,20210608,   11,    0
100814,20210609,    1,    0
100814,20210610,    0,    0
100814,20210611,    0,    0
100814,20210612,    3,    0
100814,20210613,   20,    0
100814,20210614,    0,    0
100814,20210615,    0,    0
100814,20210616,    0,    0
100814,20210617,    0,    0
100814,20210618,   34,    0
100814,20210619,  141,    0
100814,20210620,    0,    0
100814,20210621,    0,    0
100814,20210622,    0,    0
100814,20210623,    0,    0
100814,20210624,    0,    0
100814,20210625,    0,    0
100814,20210626,   17,    0
100814,20210627,    0,    0
100814,20210628,    0,    0
100814,20210629,    0,    0
100814,20210630,    0,    0
100814,20210701,   11,    0
100814,20210702,    0,    0
100814,20210703,    0,    0
100814,20210704,    3,    0
100814,20210705,    1,    0
100814,20210706,    0,    0
100814,20210707,    0,    0
100814,20210708,    0,    0
100814,20210709,    0,    0
100814,20210710,    0,    0
100814,20210711,    0,    0
100814,20210712,    0,    0
100814,20210713,    0,    0
100814,20210714,    0,    0
100814,20210715,  102,    0
100814,20210716,  140,    0
100814,20210717,   11,    0
100814,20210718,   97,    0
100814,20210719,   32,    0
100814,20210720,    1,    0
100814,20210721,    0,    0
100814,20210722,    0,    0
100814,20210723,    0,    0
100814,20210724,    0,    0
100814,20210725,    0,    0
100814,20210726,    0,    0
100814,20210727,    0,    0
100814,20210728,    0,    0
100814,20210729,    0,    0
100814,20210730,    0,    0
100814,20210731,   20,    0
100814,20210801,    0,    0
100814,20210802,    0,    0
100814,20210803,    0,    0
100814,20210804,    0,    0
100814,20210805,    0,    0
100814,20210806,    0,    0
100814,20210807,    0,    0
100814,20210808,    0,    0
100814,20210809,    0,    0
100814,20210810,    0,    0
100814,20210811,    0,    0
100814,20210812,    0,    0
100814,20210813,    0,    0
100814,20210814,    0,    0
100814,20210815,    0,    0
100814,20210816,    0,    0
100814,20210817,    0,    0
100814,20210818,    4,    0
100814,20210819,    0,    0
100814,20210820,    0,    0
100814,20210821,    0,    0
100814,20210822,    0,    0
100814,20210823,    0,    0
100814,20210824,    0,    0
100814,20210825,    0,    0
100814,20210826,  349,    0
100814,20210827,    0,    0
100814,20210828,   22,    0
100814,20210829,    1,    0
100814,20210830,    0,    0
100814,20210831,    0,    0
100814,20210901,    0,    0
100814,20210902,    0,    0
100814,20210903,    0,    0
100814,20210904,    0,    0
100814,20210905,    0,    0
100814,20210906,    0,    0
100814,20210907,    0,    0
100814,20210908,    0,    0
100814,20210909,    0,    0
100814,20210910,    0,    0
100814,20210911,    0,    0
100814,20210912,    0,    0
100814,20210913,    0,    0
100814,20210914,    0,    0
100814,20210915,    0,    0
100814,20210916,    0,    0
100814,20210917,   23,    0
100814,20210918,   64,    0
100814,20210919,    1,    0
100814,20210920,   61,    0
100814,20210921,    0,    0
100814,20210922,   43,    0
100814,20210923,    0,    0
100814,20210924,    0,    0
100814,20210925,    0,    0
100814,20210926,    0,    0
100814,20210927,    0,    0
100814,20210928,    0,    0
100814,20210929,   18,    0
100814,20210930,   33,    0
100814,20211001,    0,    0
100814,20211002,    0,    0
100814,20211003,    0,    0
100814,20211004,    0,    0
100814,20211005,    0,    0
100814,20211006,    0,    0
100814,20211007,   41,    0
100814,20211008,   99,    0
100814,20211009,   21,    0
100814,20211010,   41,    0
100814,20211011,   59,    0
100814,20211012,   10,    0
100814,20211013,    0,    0
100814,20211014,   29,    0
100814,20211015,  105,    0
100814,20211016,   14,    0
100814,20211017,    0,    0
100814,20211018,    0,    0
100814,20211019,    0,    0
100814,20211020,    0,    0
100814,20211021,    0,    0
100814,20211022,    7,    0
100814,20211023,   33,    0
100814,20211024,    0,    0
100814,20211025,    0,    0
100814,20211026,    0,    0
100814,20211027,    0,    0
100814,20211028,    0,    0
100814,20211029,    0,    0
100814,20211030,    0,    0
100814,20211031,    0,    0
100814,20211101,    0,    0
100814,20211102,   86,    0
100814,20211103,    0,    0
100814,20211104,    0,    0
100814,20211105,    0,    0
100814,20211106,    0,    0
100814,20211107,    0,    0
100814,20211108,    2,    0
100814,20211109,   26,    0
100814,20211110,    0,    0
100814,20211111,    0,    0
100814,20211112,    0,    0
100814,20211113,    0,    0
100814,20211114,    0,    0
100814,20211115,    0,    0
100814,20211116,    0,    0
100814,20211117,    0,    0
100814,20211118,    0,    0
100814,20211119,    0,    0
100814,20211120,    0,    0
100814,20211121,    0,    0
100814,20211122,   33,    0
100814,20211123,    7,    0
100814,20211124,    0,    0
100814,20211125,    0,    0
100814,20211126,   29,    0
100814,20211127,    0,    0
100814,20211128,   41,    0
100814,20211129,  232,    0
100814,20211130,    0,    0
100814,20211201,    0,    0
100814,20211202,    4,    0
100814,20211203,  159,    0
100814,20211204,    0,    0
100814,20211205,   53,    0
100814,20211206,  242,    0
100814,20211207,  104,    0
100814,20211208,    0,    0
100814,20211209,   14,    0
100814,20211210,   43,    0
100814,20211211,  273,    0
100814,20211212,   13,    0
100814,20211213,    4,    0
100814,20211214,    0,    0
100814,20211215,    9,    0
100814,20211216,   29,    0
100814,20211217,   18,    0
100814,20211218,    0,    0
100814,20211219,    5,    0
100814,20211220,   47,    0
100814,20211221,    1,    0
100814,20211222,    0,    0
100814,20211223,    0,    0
100814,20211224,    0,    0
100814,20211225,    4,    0
100814,20211226,    6,    0
100814,20211227,   23,    0
100814,20211228,    0,    0
100814,20211229,   15,    0
100814,20211230,    0,    0
913388,20211231,    0,    0
